Mon Oct 25 20:04:38 2021,1,Origin : ,52,93,0,69,227,-2,3
52.0,93.0,0.0,70.75,227.07,-2.0,3.0,834.951582856594
Mon Oct 25 20:05:14 2021,1,Origin : ,90,119,-5,56,165,-6,3
90.0,124.52,-5.26,56.69,165.16,-5.93,2.84,2712.5791647205406
Mon Oct 25 20:05:50 2021,1,Origin : ,80,58,9,44,341,6,3
81.62,58.8,9.15,44.66,325.49,5.92,3.06,753.2551628984514
Mon Oct 25 20:06:18 2021,1,Origin : ,38,113,0,5,143,-7,2
38.3,114.36,0.0,5.09,140.6,-6.86,2.0,1102.0313030037755
Mon Oct 25 20:06:54 2021,1,Origin : ,38,39,5,75,319,-3,3
38.35,40.67,5.22,73.5,307.19,-3.03,2.98,591.6754668355081
Mon Oct 25 20:07:27 2021,1,Origin : ,12,142,-3,85,80,8,1
12.19,135.78,-2.95,87.18,80.01,8.07,1.04,1470.191899006984
Mon Oct 25 20:07:58 2021,1,Origin : ,50,99,9,73,195,-5,2
51.0,98.97,8.55,75.08,200.75,-5.16,1.96,5294.83072042846
Mon Oct 25 20:08:25 2021,1,Origin : ,11,238,-2,20,343,-2,1
11.15,242.02,-2.03,20.28,346.18,-1.9,1.02,214.71493926740325
Mon Oct 25 20:08:55 2021,1,Origin : ,87,357,7,39,46,9,1
85.02,357.87,7.2,39.37,47.24,9.22,1.0,3468.772645895289
Mon Oct 25 20:09:28 2021,1,Origin : ,42,240,7,25,264,9,1
42.13,251.12,6.99,25.04,264.6,8.99,1.0,332.1338160721575
Mon Oct 25 20:10:02 2021,1,Origin : ,12,302,-9,44,134,-1,1
12.1,307.63,-9.07,44.21,134.47,-1.0,1.01,867.103776763139
Mon Oct 25 20:10:31 2021,1,Origin : ,47,145,-3,11,344,2,3
47.02,148.42,-3.07,11.0,344.09,2.0,3.0,269.3468198737696
Mon Oct 25 20:10:59 2021,1,Origin : ,2,235,-5,65,14,1,1
2.02,239.31,-4.75,66.13,14.15,1.0,1.02,1723.7006866683366
Mon Oct 25 20:13:22 2021,1,Origin : ,74,3,-3,75,264,6,2
74.68,3.11,-3.02,75.67,266.46,6.07,1.98,2068.30097688281
Mon Oct 25 20:13:56 2021,1,Origin : ,12,296,4,8,68,-7,2
12.26,294.28,3.98,8.04,67.6,-6.96,2.04,176.18027960547832
Mon Oct 25 20:14:30 2021,1,Origin : ,1,8,-5,29,221,1,3
1.01,8.09,-4.92,28.27,235.63,1.03,2.97,68.63222956343523
Mon Oct 25 20:15:01 2021,1,Origin : ,28,296,-2,86,104,4,3
28.08,298.99,-2.02,87.56,104.1,3.85,3.06,412.46393108255717
Mon Oct 25 20:15:30 2021,1,Origin : ,87,191,-2,43,172,1,1
85.4,185.44,-2.0,42.4,176.19,1.02,1.03,1346.9497138727343
